,naics_code,fiscal_year,base_and_all_options_value
2620, MOTOR VEHICLE PARTS (USED) MERCHANT WHOLESALERS,2011.0,840769.5400000002
2621, ALL OTHER MISCELLANEOUS TEXTILE PRODUCT MILLS,2014.0,840782.8000000002
2622, SETUP PAPERBOARD BOX MANUFACTURING,2013.0,841751.7299999999
2623, SPORTING GOODS STORES,2014.0,841948.6000000001
2624, FABRICATED PIPE AND PIPE FITTING MANUFACTURING,2010.0,844330.46
2625, EXPLOSIVES MANUFACTURING,2014.0,844446.7999999999
2626," FLOWER, NURSERY STOCK, AND FLORISTS' SUPPLIES MERCHANT WHOLESALERS",2011.0,845255.2899999999
2627, GLASS CONTAINER MANUFACTURING,2010.0,846774.1799999999
2628, WOOD KITCHEN CABINET AND COUNTERTOP MANUFACTURING,2013.0,848003.6300000001
2629, MUSICAL INSTRUMENT AND SUPPLIES STORES,2013.0,852204.16
2630," AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE",2014.0,852455.6899999997
2631, DOG AND CAT FOOD MANUFACTURING,2016.0,853780.53
2632, ALL OTHER CONSUMER GOODS RENTAL,2010.0,854606.81
2633, MARINAS,2013.0,855166.14
2634, RESIDENTIAL ELECTRIC LIGHTING FIXTURE MANUFACTURING,2015.0,855977.5399999999
2635, BLANK MAGNETIC AND OPTICAL RECORDING MEDIA MANUFACTURING,2010.0,858839.53
2636, TOILET PREPARATION MANUFACTURING,2015.0,859365.29
2637, HOUSEHOLD REFRIGERATOR AND HOME FREEZER MANUFACTURING,2015.0,859905.3299999998
2638, UNCOATED PAPER AND MULTIWALL BAG MANUFACTURING,2015.0,859909.08
2639, FAMILY CLOTHING STORES,2012.0,860798.2600000001
2640, FLUID POWER PUMP AND MOTOR MANUFACTURING,2015.0,861555.2299999999
2641, CERAMIC WALL AND FLOOR TILE MANUFACTURING,2013.0,861904.7700000003
2642, SOYBEAN FARMING,2012.0,861965.75
2643, LABOR UNIONS AND SIMILAR LABOR ORGANIZATIONS,2015.0,862932.39
2644," MOTORCYCLE, BICYCLE, AND PARTS MANUFACTURING",2014.0,863386.5299999998
2645, MEN'S AND BOYS' CUT AND SEW WORK CLOTHING MANUFACTURING,2010.0,863513.1199999999
2646, CARBON AND GRAPHITE PRODUCT MANUFACTURING,2013.0,867223.35
2647, ADHESIVE MANUFACTURING,2014.0,870627.6100000001
2648, BROILERS AND OTHER MEAT TYPE CHICKEN PRODUCTION,2011.0,870746.7499999999
2649, ASPHALT SHINGLE AND COATING MATERIALS MANUFACTURING,2016.0,871884.92
2650, GOAT FARMING,2011.0,872563.0
2651, NEWS DEALERS AND NEWSSTANDS,2011.0,872697.2499999999
2652, SAW BLADE AND HANDTOOL MANUFACTURING,2014.0,873798.4899999999
2653, NONFOLDING SANITARY FOOD CONTAINER MANUFACTURING,2011.0,875998.0099999999
2654, HOME FURNISHING MERCHANT WHOLESALERS,2010.0,876783.4500000001
2655," FIBER, YARN, AND THREAD MILLS",2016.0,877293.1300000002
2656, CEMETERIES AND CREMATORIES,2010.0,878419.5499999999
2657, OTHER DIRECT SELLING ESTABLISHMENTS,2015.0,879895.81
2658, ALL OTHER HEALTH AND PERSONAL CARE STORES,2016.0,882402.909999999
2659, GLASS AND GLAZING CONTRACTORS,2014.0,882838.74
2660, TRAVEL TRAILER AND CAMPER MANUFACTURING,2015.0,884146.4400000001
2661, DOG AND CAT FOOD MANUFACTURING,2013.0,885459.8400000003
2662, LIME MANUFACTURING,2012.0,886011.0700000001
2663, HOUSEHOLD COOKING APPLIANCE MANUFACTURING,2016.0,886372.82
2664, FERTILIZER (MIXING ONLY) MANUFACTURING,2012.0,886577.4800000003
2665, REUPHOLSTERY AND FURNITURE REPAIR,2016.0,887408.8300000002
2666, SIDING CONTRACTORS,2016.0,887643.87
2667, FLORICULTURE PRODUCTION,2012.0,889046.43
2668, PLASTICS PACKAGING FILM AND SHEET (INCLUDING LAMINATED) MANUFACTURING,2014.0,889074.78
2669, INDUSTRIAL PROCESS FURNACE AND OVEN MANUFACTURING,2015.0,889125.2300000001
2670, CAMERA AND PHOTOGRAPHIC SUPPLIES STORES,2014.0,889384.05
2671," METAL CROWN, CLOSURE, AND OTHER METAL STAMPING (EXCEPT AUTOMOTIVE)",2013.0,892743.2400000001
2672, PREPRESS SERVICES,2010.0,894073.6000000001
2673, FOOTWEAR MERCHANT WHOLESALERS,2014.0,894106.9700000001
2674, SAWMILLS,2014.0,899196.8700000001
2675, TIRE RETREADING,2011.0,900988.5800000001
2676," PAINT, VARNISH, AND SUPPLIES MERCHANT WHOLESALERS",2014.0,901393.86
2677, HOUSEHOLD REFRIGERATOR AND HOME FREEZER MANUFACTURING,2010.0,902177.6200000002
2678, PETROCHEMICAL MANUFACTURING,2013.0,902281.1300000001
2679, ELECTRONIC CAPACITOR MANUFACTURING,2013.0,903541.2099999998
2680, MUSICAL GROUPS AND ARTISTS,2015.0,905615.53
2681, WOMEN'S FOOTWEAR (EXCEPT ATHLETIC) MANUFACTURING,2013.0,907110.0199999999
2682, CLAY REFRACTORY MANUFACTURING,2011.0,907689.0900000001
2683, REGULATION AND ADMINISTRATION OF TRANSPORTATION PROGRAMS,2015.0,908240.82
2684, MOTOR VEHICLE AIR-CONDITIONING MANUFACTURING,2012.0,908428.81
2685, CIVIC AND SOCIAL ORGANIZATIONS,2015.0,908625.1900000001
2686, HOME AND GARDEN EQUIPMENT REPAIR AND MAINTENANCE,2010.0,909011.7100000001
2687, HISTORICAL SITES,2013.0,909475.77
2688, ORNAMENTAL AND ARCHITECTURAL METAL WORK MANUFACTURING,2014.0,909532.4900000001
2689, THREAD MILLS,2013.0,910445.99
2690, OTHER SPECTATOR SPORTS,2016.0,911311.57
2691, ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING,2014.0,911692.29
2692, PHOTOFINISHING LABORATORIES (EXCEPT ONE-HOUR),2010.0,912303.23
2693, PLUMBING FIXTURE FITTING AND TRIM MANUFACTURING,2010.0,913020.4900000001
2694, AUTOMATIC VENDING MACHINE MANUFACTURING,2012.0,914366.5
2695, OTHER CLOTHING STORES,2016.0,915061.49
2696, NONFERROUS METAL DIE-CASTING FOUNDRIES,2013.0,917031.3999999999
2697, OPHTHALMIC GOODS MERCHANT WHOLESALERS,2016.0,917631.44
2698, COTTON GINNING,2013.0,918575.0800000001
2699, OTHER CLOTHING STORES,2014.0,919116.4000000005
2700, ELEMENTARY AND SECONDARY SCHOOLS,2014.0,919339.83
2701, VEHICULAR LIGHTING EQUIPMENT MANUFACTURING,2016.0,924170.2000000001
2702, PUBLIC FINANCE ACTIVITIES,2013.0,926507.0400000002
2703, STEEL FOUNDRIES (EXCEPT INVESTMENT),2016.0,930377.38
2704, FRAMING CONTRACTORS,2013.0,931980.1100000002
2705, MINING MACHINERY AND EQUIPMENT MANUFACTURING,2015.0,933901.6899999998
2706, LESSORS OF OTHER REAL ESTATE PROPERTY,2014.0,934251.5999999999
2707, LEATHER AND HIDE TANNING AND FINISHING,2015.0,934994.2800000003
2708, FARM SUPPLIES MERCHANT WHOLESALERS,2014.0,935520.56
2709, FUNERAL HOMES AND FUNERAL SERVICES,2010.0,936253.9799999997
2710, FUR-BEARING ANIMAL AND RABBIT PRODUCTION,2016.0,936447.6000000001
2711, REGULATION OF AGRICULTURAL MARKETING AND COMMODITIES,2011.0,937865.4400000001
2712, CUSTOM ROLL FORMING,2012.0,938442.9799999999
2713, WOOD WINDOW AND DOOR MANUFACTURING,2015.0,939207.62
2714, AIR AND GAS COMPRESSOR MANUFACTURING,2010.0,940922.2300000001
2715, OFFICES OF CHIROPRACTORS,2013.0,941026.45
2716, FINFISH FARMING AND FISH HATCHERIES,2010.0,941148.2600000002
2717, MUSICAL GROUPS AND ARTISTS,2016.0,941169.45
2718, HOUSEHOLD COOKING APPLIANCE MANUFACTURING,2015.0,941368.03
2719, SHOE STORES,2012.0,941433.27
2720, HOME AND GARDEN EQUIPMENT REPAIR AND MAINTENANCE,2016.0,942726.8599999999
2721, REAL ESTATE CREDIT,2011.0,942887.0200000003
2722, POWER BOILER AND HEAT EXCHANGER MANUFACTURING,2010.0,944569.1599999999
2723, GEOTHERMAL ELECTRIC POWER GENERATION,2015.0,944905.43
2724, WINDOW TREATMENT STORES,2013.0,944922.3800000002
2725, OTHER MAJOR HOUSEHOLD APPLIANCE MANUFACTURING,2015.0,946217.1800000002
2726, OTHER OILSEED PROCESSING,2010.0,949046.7999999999
2727, FOOD PRODUCT MACHINERY MANUFACTURING,2014.0,949764.6799999999
2728, BIOMASS ELECTRIC POWER GENERATION,2016.0,950000.0
2729, FINFISH FISHING,2013.0,950860.2100000001
2730, OUTDOOR POWER EQUIPMENT STORES,2010.0,953887.7499999999
2731, CONCRETE BLOCK AND BRICK MANUFACTURING,2015.0,954948.67
2732," PRERECORDED COMPACT DISC (EXCEPT SOFTWARE), TAPE, AND RECORD REPRODUCING",2012.0,956210.4099999995
2733," POTTERY, CERAMICS, AND PLUMBING FIXTURE MANUFACTURING",2016.0,957584.67
2734, PORCELAIN ELECTRICAL SUPPLY MANUFACTURING,2012.0,958153.65
2735," HOBBY, TOY, AND GAME STORES",2015.0,958505.51
2736, HOME AND GARDEN EQUIPMENT REPAIR AND MAINTENANCE,2011.0,965181.2500000001
2737, CHILD DAY CARE SERVICES,2014.0,965932.0
2738, TEXTILE AND FABRIC FINISHING (EXCEPT BROADWOVEN FABRIC) MILLS,2013.0,968685.56
2739, ELECTRONIC SHOPPING,2015.0,969943.8399999999
2740, NATURAL GAS LIQUID EXTRACTION,2014.0,970604.53
2741, VOLUNTARY HEALTH ORGANIZATIONS,2013.0,971869.6599999999
2742, FLORISTS,2013.0,974292.1100000001
2743, ELEMENTARY AND SECONDARY SCHOOLS,2010.0,977066.06
2744, OTHER SUPPORT ACTIVITIES FOR ROAD TRANSPORTATION,2014.0,977384.2000000001
2745, SPRING (LIGHT GAUGE) MANUFACTURING,2011.0,977472.1300000002
2746, PERSONAL LEATHER GOOD (EXCEPT WOMEN'S HANDBAG AND PURSE) MANUFACTURING,2011.0,977998.8400000001
2747, OTHER PRESSED AND BLOWN GLASS AND GLASSWARE MANUFACTURING,2013.0,980693.0700000001
2748, MOTOR VEHICLE TOWING,2015.0,981124.28
2749, GROUND OR TREATED MINERAL AND EARTH MANUFACTURING,2013.0,981589.57
2750, MOTOR VEHICLE STEERING AND SUSPENSION COMPONENTS (EXCEPT SPRING) MANUFACTURING,2014.0,983323.7199999999
2751, INDUSTRIAL VALVE MANUFACTURING,2014.0,984658.04
2752, ENVELOPE MANUFACTURING,2010.0,985732.4000000003
2753, AMERICAN INDIAN AND ALASKA NATIVE TRIBAL GOVERNMENTS,2013.0,985734.53
2754, OUTERWEAR KNITTING MILLS,2013.0,986145.29
2755, ELECTRIC LAMP BULB AND PART MANUFACTURING,2010.0,986365.1199999996
2756, LIVESTOCK MERCHANT WHOLESALERS,2012.0,986782.76
2757, CEMENT MANUFACTURING,2011.0,987715.62
2758, STRUCTURAL STEEL AND PRECAST CONCRETE CONTRACTORS,2014.0,988768.79
2759, SYNTHETIC RUBBER MANUFACTURING,2012.0,989801.9300000005
2760, ALL OTHER SUPPORT ACTIVITIES FOR TRANSPORTATION,2014.0,990386.1499999997
2761, VITREOUS CHINA PLUMBING FIXTURE AND CHINA AND EARTHENWARE BATHROOM ACCESSORIES MANUFACTURING,2010.0,990399.2399999998
2762, OTHER MARINE FISHING,2010.0,993302.79
2763, OPHTHALMIC GOODS MERCHANT WHOLESALERS,2013.0,999352.87
2764, FLORICULTURE PRODUCTION,2011.0,1000239.8400000001
2765, BOOKS PRINTING,2014.0,1000574.7500000001
2766," OTHER ALUMINUM ROLLING, DRAWING, AND EXTRUDING",2015.0,1000945.9400000001
2767, OTHER CUT AND SEW APPAREL MANUFACTURING,2014.0,1001352.3
2768, ALL OTHER NONMETALLIC MINERAL MINING,2016.0,1002147.95
2769, STEEL INVESTMENT FOUNDRIES,2013.0,1002182.4400000003
2770, USED CAR DEALERS,2011.0,1002551.25
2771, MOTOR VEHICLE GASOLINE ENGINE AND ENGINE PARTS MANUFACTURING,2014.0,1003308.1499999999
2772, RELAY AND INDUSTRIAL CONTROL MANUFACTURING,2014.0,1004057.14
2773, HEATING OIL DEALERS,2013.0,1004248.0500000002
2774, INDUSTRIAL SAND MINING,2012.0,1004698.17
2775, BROILERS AND OTHER MEAT TYPE CHICKEN PRODUCTION,2012.0,1005857.9
2776, POWDER METALLURGY PART MANUFACTURING,2015.0,1007967.1600000001
2777, NARROW FABRIC MILLS AND SCHIFFLI MACHINE EMBROIDERY,2013.0,1008320.43
2778, WOOD WINDOW AND DOOR MANUFACTURING,2013.0,1009599.3700000001
2779, ENGINEERED WOOD MEMBER (EXCEPT TRUSS) MANUFACTURING,2016.0,1010612.7200000001
2780, HEALTH AND WELFARE FUNDS,2014.0,1011905.7599999999
2781, DEEP SEA FREIGHT TRANSPORTATION,2010.0,1012520.78
2782, BURIAL CASKET MANUFACTURING,2012.0,1014096.1100000001
2783," PIECE GOODS, NOTIONS, AND OTHER DRY GOODS MERCHANT WHOLESALERS",2011.0,1014812.3900000001
2784, RENDERING AND MEAT BYPRODUCT PROCESSING,2011.0,1018077.83
2785, FISH AND SEAFOOD MERCHANT WHOLESALERS,2013.0,1018386.16
2786, ADMINISTRATION OF HOUSING PROGRAMS,2016.0,1020597.4899999999
2787, LAWN AND GARDEN TRACTOR AND HOME LAWN AND GARDEN EQUIPMENT MANUFACTURING,2010.0,1021842.3799999999
2788, OPTICAL GOODS STORES,2011.0,1022571.11
2789," VITREOUS CHINA, FINE EARTHENWARE, AND OTHER POTTERY PRODUCT MANUFACTURING",2012.0,1022579.8400000005
2790, DIMENSION STONE MINING AND QUARRYING,2011.0,1024052.44
2791, NARROW FABRIC MILLS AND SCHIFFLI MACHINE EMBROIDERY,2016.0,1024262.2700000003
2792," BOOK, PERIODICAL, AND NEWSPAPER MERCHANT WHOLESALERS",2014.0,1024439.45
2793," RADIO, TELEVISION, AND OTHER ELECTRONICS STORES",2016.0,1029003.08
2794, WAREHOUSE CLUBS AND SUPERCENTERS,2010.0,1030295.29
2795, MINERAL WOOL MANUFACTURING,2015.0,1030982.7300000001
2796, ELECTRONIC CAPACITOR MANUFACTURING,2010.0,1032297.9500000001
2797, PET AND PET SUPPLIES STORES,2011.0,1033922.4800000001
2798, LABOR UNIONS AND SIMILAR LABOR ORGANIZATIONS,2013.0,1033977.46
2799, NONCURRENT-CARRYING WIRING DEVICE MANUFACTURING,2010.0,1035103.8099999998
2800, HARDWOOD VENEER AND PLYWOOD MANUFACTURING,2014.0,1035503.1500000001
2801, FOLDING PAPERBOARD BOX MANUFACTURING,2015.0,1036355.96
2802," WOMEN'S AND GIRLS' CUT AND SEW SUIT, COAT, TAILORED JACKET, AND SKIRT MANUFACTURING",2012.0,1037154.22
2803, CONTINUING CARE RETIREMENT COMMUNITIES,2010.0,1038000.04
2804, WOOD CONTAINER AND PALLET MANUFACTURING,2014.0,1038550.0599999999
2805, EXECUTIVE OFFICES,2013.0,1039124.23
2806, FAMILY PLANNING CENTERS,2015.0,1040000.0
2807, OTHER MISCELLANEOUS NONDURABLE GOODS MERCHANT WHOLESALERS,2016.0,1043264.26
2808, ELECTRONIC SHOPPING,2013.0,1045147.81
2809, TITLE ABSTRACT AND SETTLEMENT OFFICES,2014.0,1045640.0299999997
2810, INLAND WATER PASSENGER TRANSPORTATION,2015.0,1046258.8099999999
2811, SUPPORT ACTIVITIES FOR OIL AND GAS OPERATIONS,2014.0,1046912.21
2812, COMMERCIAL FLEXOGRAPHIC PRINTING,2012.0,1047075.5800000001
2813, HOUSEHOLD LAUNDRY EQUIPMENT MANUFACTURING,2015.0,1047165.1600000001
2814, METAL HEAT TREATING,2012.0,1047584.12
2815, POWDER METALLURGY PART MANUFACTURING,2016.0,1048291.1599999999
2816, NATURAL GAS LIQUID EXTRACTION,2015.0,1051721.86
2817, CUSTOM ROLL FORMING,2011.0,1052346.81
2818, EXECUTIVE SEARCH SERVICES,2016.0,1053748.0
2819, FOOD PRODUCT MACHINERY MANUFACTURING,2010.0,1055124.3900000001
2820, OTHER MILLWORK (INCLUDING FLOORING),2012.0,1057716.0699999998
2821, WHOLESALE TRADE AGENTS AND BROKERS,2014.0,1057849.39
2822, REGULATION OF AGRICULTURAL MARKETING AND COMMODITIES,2014.0,1058285.5
2823, MAIL-ORDER HOUSES,2011.0,1058714.9200000002
2824, LESSORS OF MINIWAREHOUSES AND SELF-STORAGE UNITS,2015.0,1059137.13
2825, DRILLING OIL AND GAS WELLS,2011.0,1060806.75
2826, METAL TANK (HEAVY GAUGE) MANUFACTURING,2014.0,1062046.9
2827, INDUSTRIAL AND PERSONAL SERVICE PAPER MERCHANT WHOLESALERS,2014.0,1063112.46
2828, HORSES AND OTHER EQUINE PRODUCTION,2012.0,1063228.78
2829," TRUCK, UTILITY TRAILER, AND RV (RECREATIONAL VEHICLE) RENTAL AND LEASING",2014.0,1063761.69
2830, CLOTHING ACCESSORIES STORES,2014.0,1069560.8499999999
2831, PIPELINE TRANSPORTATION OF NATURAL GAS,2013.0,1070443.44
2832, SHELLFISH FISHING,2010.0,1070865.8399999999
2833, ALKALIES AND CHLORINE MANUFACTURING,2013.0,1071726.03
2834," BOLT, NUT, SCREW, RIVET, AND WASHER MANUFACTURING",2010.0,1071904.4
2835, ROOMING AND BOARDING HOUSES,2015.0,1072500.27
2836, OTHER MISCELLANEOUS NONDURABLE GOODS MERCHANT WHOLESALERS,2010.0,1072621.9600000002
2837, HOME AND GARDEN EQUIPMENT REPAIR AND MAINTENANCE,2013.0,1072773.8099999998
2838, OTHER SOUND RECORDING INDUSTRIES,2010.0,1073236.96
2839, ADMINISTRATION OF AIR AND WATER RESOURCE AND SOLID WASTE MANAGEMENT PROGRAMS,2014.0,1074380.6899999997
2840, SOLAR ELECTRIC POWER GENERATION,2016.0,1079805.39
2841, LOCKSMITHS,2010.0,1080825.11
2842, INLAND WATER PASSENGER TRANSPORTATION,2014.0,1081071.5
2843," GENERAL FREIGHT TRUCKING, LONG-DISTANCE, TRUCKLOAD",2010.0,1081147.99
2844, PLASTICS BAG MANUFACTURING,2014.0,1081265.44
2845, SOYBEAN FARMING,2011.0,1081753.98
2846, DIRECT PROPERTY AND CASUALTY INSURANCE CARRIERS,2015.0,1083393.3900000001
2847, WARM AIR HEATING AND AIR-CONDITIONING EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS,2016.0,1084239.7399999998
2848, OTHER DEPOSITORY CREDIT INTERMEDIATION,2015.0,1084757.55
2849, ICE MANUFACTURING,2015.0,1084873.8100000003
2850, OTHER FINANCIAL VEHICLES,2010.0,1084936.0999999999
2851, VEHICULAR LIGHTING EQUIPMENT MANUFACTURING,2010.0,1086891.8399999999
2852, MEN'S AND BOYS' CUT AND SEW WORK CLOTHING MANUFACTURING,2016.0,1090945.05
2853, INDUSTRIAL PATTERN MANUFACTURING,2012.0,1091043.9700000002
2854, DRAFTING SERVICES,2013.0,1092671.69
2855, CLAY AND CERAMIC AND REFRACTORY MINERALS MINING,2011.0,1097904.9000000001
2856, PET AND PET SUPPLIES STORES,2012.0,1099368.72
2857, COASTAL AND GREAT LAKES FREIGHT TRANSPORTATION,2016.0,1101271.42
2858, TOTALIZING FLUID METER AND COUNTING DEVICE MANUFACTURING,2010.0,1102489.9400000002
2859, FINISH CARPENTRY CONTRACTORS,2014.0,1103706.73
2860, SPORTS AND RECREATION INSTRUCTION,2015.0,1104653.91
2861, FINFISH FARMING AND FISH HATCHERIES,2014.0,1105460.76
2862, NONFOLDING SANITARY FOOD CONTAINER MANUFACTURING,2012.0,1109795.91
2863, ALL OTHER PETROLEUM AND COAL PRODUCTS MANUFACTURING,2012.0,1112375.5399999998
2864, EXTERMINATING AND PEST CONTROL SERVICES,2014.0,1114141.25
2865, BOTTLED WATER MANUFACTURING,2014.0,1117084.8900000001
2866, OTHER APPAREL KNITTING MILLS,2016.0,1122032.66
2867, FERTILIZER (MIXING ONLY) MANUFACTURING,2015.0,1122402.68
2868, PAPER BAG AND COATED AND TREATED PAPER MANUFACTURING,2015.0,1122505.1999999997
2869, TELEPRODUCTION AND OTHER POSTPRODUCTION SERVICES,2010.0,1122620.8400000005
2870, MEDIA BUYING AGENCIES,2016.0,1122927.46
2871, FARM SUPPLIES MERCHANT WHOLESALERS,2015.0,1123736.5399999996
2872," FIBER, YARN, AND THREAD MILLS",2015.0,1124138.8700000008
2873, ALL OTHER GENERAL MERCHANDISE STORES,2013.0,1124439.7299999997
2874, SEMICONDUCTOR MACHINERY MANUFACTURING,2013.0,1125665.93
2875, OIL AND GAS FIELD MACHINERY AND EQUIPMENT MANUFACTURING,2014.0,1125832.9600000002
2876, LAND SUBDIVISION,2016.0,1126113.8900000001
2877, FRUIT AND VEGETABLE MARKETS,2010.0,1126501.0099999995
2878, OTHER PRESSED AND BLOWN GLASS AND GLASSWARE MANUFACTURING,2010.0,1127170.95
2879, TILE AND TERRAZZO CONTRACTORS,2013.0,1127541.65
2880, STORAGE BATTERY MANUFACTURING,2014.0,1127628.47
2881, MANUFACTURED (MOBILE) HOME DEALERS,2012.0,1128947.92
2882, REAL ESTATE CREDIT,2012.0,1129017.0699999998
2883," OTHER SIMILAR ORGANIZATIONS (EXCEPT BUSINESS, PROFESSIONAL, LABOR, AND POLITICAL ORGANIZATIONS)",2013.0,1131908.57
2884, ICE MANUFACTURING,2013.0,1131966.85
2885, ENVELOPE MANUFACTURING,2015.0,1133695.7300000002
2886, CAR WASHES,2016.0,1133988.02
2887, OTHER COMMERCIAL EQUIPMENT MERCHANT WHOLESALERS,2014.0,1139719.42
2888, HOME AND GARDEN EQUIPMENT REPAIR AND MAINTENANCE,2015.0,1139999.4700000002
2889, OTHER MAJOR HOUSEHOLD APPLIANCE MANUFACTURING,2010.0,1140070.1
2890, OTHER METAL CONTAINER MANUFACTURING,2014.0,1141834.0399999996
2891, BLIND AND SHADE MANUFACTURING,2015.0,1142348.17
2892, BOOK STORES,2012.0,1142697.5599999998
2893, HAY FARMING,2016.0,1144094.33
2894," COMMERCIAL, INDUSTRIAL, AND INSTITUTIONAL ELECTRIC LIGHTING FIXTURE MANUFACTURING",2010.0,1145019.08
2895, OTHER FABRICATED WIRE PRODUCT MANUFACTURING,2010.0,1151754.3099999998
2896, QUICK PRINTING,2015.0,1152311.0100000016
2897, ALL OTHER CONSUMER GOODS RENTAL,2014.0,1152416.9500000004
2898," TRUSTS, ESTATES, AND AGENCY ACCOUNTS",2011.0,1157056.29
2899, NONCLAY REFRACTORY MANUFACTURING,2011.0,1157640.4
2900, UNLAMINATED PLASTICS PROFILE SHAPE MANUFACTURING,2016.0,1158541.0600000003
2901, DIMENSION STONE MINING AND QUARRYING,2010.0,1158722.1400000001
2902, ADVERTISING MATERIAL DISTRIBUTION SERVICES,2013.0,1159157.6500000001
2903, WOOD PRESERVATION,2012.0,1159255.5300000003
2904, MEDIA REPRESENTATIVES,2013.0,1162870.8999999997
2905, NEW SINGLE-FAMILY HOUSING CONSTRUCTION (EXCEPT FOR-SALE BUILDERS),2016.0,1163402.36
2906, FRAMING CONTRACTORS,2015.0,1164423.16
2907, FLAT GLASS MANUFACTURING,2013.0,1165271.79
2908, SIDING CONTRACTORS,2010.0,1165806.05
2909, DIRECT TITLE INSURANCE CARRIERS,2011.0,1168892.6
2910, MOTOR VEHICLE PARTS (USED) MERCHANT WHOLESALERS,2012.0,1168916.1600000001
2911, URETHANE AND OTHER FOAM PRODUCT (EXCEPT POLYSTYRENE) MANUFACTURING,2015.0,1169308.9999999998
2912, OTHER COMMUNITY HOUSING SERVICES,2014.0,1170101.67
2913, OTHER CHEMICAL AND FERTILIZER MINERAL MINING,2011.0,1170218.5899999999
2914," ROOFING, SIDING, AND INSULATION MATERIAL MERCHANT WHOLESALERS",2013.0,1172952.34
2915, PAPERBOARD MILLS,2012.0,1173977.1900000002
2916, MARINAS,2012.0,1176426.5000000002
2917," OVERHEAD TRAVELING CRANE, HOIST, AND MONORAIL SYSTEM MANUFACTURING",2010.0,1177247.41
2918, BLANK MAGNETIC AND OPTICAL RECORDING MEDIA MANUFACTURING,2014.0,1178054.26
2919, INDUSTRIAL PROCESS FURNACE AND OVEN MANUFACTURING,2010.0,1180446.13
2920," GIFT, NOVELTY, AND SOUVENIR STORES",2016.0,1181227.0399999998
2921," COMMERCIAL LAUNDRY, DRYCLEANING, AND PRESSING MACHINE MANUFACTURING",2013.0,1182114.8499999996
2922, FLOOR COVERING STORES,2010.0,1184494.9200000002
2923, CUSTOM COMPOUNDING OF PURCHASED RESINS,2013.0,1184576.8599999999
2924, BUSINESS TO BUSINESS ELECTRONIC MARKETS,2012.0,1186956.36
2925, FLAVORING SYRUP AND CONCENTRATE MANUFACTURING,2015.0,1188421.9799999995
2926, OTHER METALWORKING MACHINERY MANUFACTURING,2016.0,1190676.97
2927, MOTION PICTURE AND VIDEO DISTRIBUTION,2013.0,1195950.05
2928, PRINTING AND WRITING PAPER MERCHANT WHOLESALERS,2014.0,1197028.5400000003
2929, ASSISTED LIVING FACILITIES FOR THE ELDERLY,2010.0,1198181.85
2930, OTHER MAJOR HOUSEHOLD APPLIANCE MANUFACTURING,2016.0,1198610.49
2931, MEN'S FOOTWEAR (EXCEPT ATHLETIC) MANUFACTURING,2010.0,1200461.2399999993
2932, COASTAL AND GREAT LAKES FREIGHT TRANSPORTATION,2014.0,1200885.81
2933, COIN-OPERATED LAUNDRIES AND DRYCLEANERS,2011.0,1202020.5700000003
2934, OTHER CHEMICAL AND FERTILIZER MINERAL MINING,2012.0,1204081.1799999997
2935, RELIGIOUS ORGANIZATIONS,2014.0,1206037.57
2936," PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITHOUT FACILITIES",2011.0,1206594.46
2937, BARBER SHOPS,2012.0,1207069.0
2938, OFFICES OF OTHER HOLDING COMPANIES,2010.0,1207598.25
2939, ENGINEERED WOOD MEMBER (EXCEPT TRUSS) MANUFACTURING,2011.0,1207791.4600000002
2940, METAL HEAT TREATING,2011.0,1209999.0
2941, ALL OTHER NONMETALLIC MINERAL MINING,2013.0,1212413.44
2942, REGULATION OF AGRICULTURAL MARKETING AND COMMODITIES,2012.0,1212527.31
2943, COPPER WIRE (EXCEPT MECHANICAL) DRAWING,2013.0,1214255.8800000004
2944, OILSEED (EXCEPT SOYBEAN) FARMING,2013.0,1216719.5499999998
2945, WOOD KITCHEN CABINET AND COUNTERTOP MANUFACTURING,2011.0,1218662.1700000004
2946, OTHER DEPOSITORY CREDIT INTERMEDIATION,2010.0,1221065.33
2947, HISTORICAL SITES,2015.0,1221084.28
2948, ALL OTHER LEATHER GOOD MANUFACTURING,2016.0,1222069.86
2949, ART DEALERS,2015.0,1222878.4999999995
2950, MEN'S AND BOYS' CUT AND SEW SHIRT (EXCEPT WORK SHIRT) MANUFACTURING,2010.0,1223011.1199999999
2951, ALL OTHER PERSONAL SERVICES,2010.0,1224061.33
2952, MANUFACTURED HOME (MOBILE HOME) MANUFACTURING,2016.0,1224502.96
2953, CRUSHED AND BROKEN GRANITE MINING AND QUARRYING,2016.0,1227026.9
2954, REPOSSESSION SERVICES,2010.0,1227905.88
2955, ALL OTHER MISCELLANEOUS NONMETALLIC MINERAL PRODUCT MANUFACTURING,2015.0,1228055.7700000003
2956, PETROLEUM LUBRICATING OIL AND GREASE MANUFACTURING,2014.0,1228180.6199999999
2957, CUSTOM COMPOUNDING OF PURCHASED RESINS,2016.0,1230440.83
2958, COSTUME JEWELRY AND NOVELTY MANUFACTURING,2011.0,1231543.7199999997
2959, DIRECTORY AND MAILING LIST PUBLISHERS,2014.0,1233678.2
