,naics_code,fiscal_year,base_and_all_options_value
3544, PEN AND MECHANICAL PENCIL MANUFACTURING,2000,100001.0
3545, CEMENT MANUFACTURING,2005,100192.5
3546," VITREOUS CHINA, FINE EARTHENWARE, AND OTHER POTTERY PRODUCT MANUFACTURING",2008,100355.32000000002
3547, CARPENTRY CONTRACTORS,2003,100391.90000000001
3548, MEAT MARKETS,2005,100442.95
3549, WINDOW TREATMENT STORES,2005,100448.43999999999
3550, PENSION FUNDS,2008,100500.0
3551, PIPELINE TRANSPORTATION OF CRUDE OIL,2005,100503.48
3552, POSTHARVEST CROP ACTIVITIES (EXCEPT COTTON GINNING),2008,100521.0
3553, ALL OTHER TELECOMMUNICATIONS,2006,100616.0
3554, CONSUMER ELECTRONICS AND APPLIANCES RENTAL,2001,100992.76
3555, GREETING CARD PUBLISHERS,2005,101507.0
3556," FLOWER, NURSERY STOCK, AND FLORISTS' SUPPLIES MERCHANT WHOLESALERS",2005,101530.99999999999
3557," BEER, WINE, AND LIQUOR STORES",2009,101616.3
3558, EXCAVATION CONTRACTORS,2005,101745.5
3559, SURVEYING AND MAPPING (EXCEPT GEOPHYSICAL) SERVICES,2006,101802.88
3560, MOTION PICTURE AND VIDEO PRODUCTION,2000,101854.0
3561, BARE PRINTED CIRCUIT BOARD MANUFACTURING,2001,102046.0
3562, REAL ESTATE CREDIT,2005,102457.18
3563, WINDOW TREATMENT STORES,2008,102515.48
3564," CROP HARVESTING, PRIMARILY BY MACHINE",2007,102567.6
3565, WARM AIR HEATING AND AIR-CONDITIONING EQUIPMENT AND SUPPLIES WHOLESALERS,2002,102642.0
3566, WHEAT FARMING,2007,103038.0
3567, ETHYL ALCOHOL MANUFACTURING,2007,103117.26
3568, STATIONERY AND OFFICE SUPPLIES WHOLESALERS,2008,103563.62999999995
3569, CYCLIC CRUDE AND INTERMEDIATE MANUFACTURING,2007,103821.0
3570, POLYSTYRENE FOAM PRODUCT MANUFACTURING,2002,104000.0
3571, FARM MANAGEMENT SERVICES,2004,104205.53
3572, EXCAVATION CONTRACTORS,2003,104250.0
3573, POULTRY AND POULTRY PRODUCT WHOLESALERS,2004,104338.0
3574, SCHIFFLI MACHINE EMBROIDERY,2008,104618.93
3575, WOOD CONTAINER AND PALLET MANUFACTURING,2004,104886.8
3576, OTHER ANIMAL FOOD MANUFACTURING,2003,104946.0
3577, INDUSTRIAL SUPPLIES WHOLESALERS,2003,105000.0
3578, INSURANCE AGENCIES AND BROKERAGES,2001,105000.0
3579, MARINAS,2005,105239.83999999998
3580, OTHER HOSIERY AND SOCK MILLS,2006,105295.82
3581, SOUND RECORDING STUDIOS,2004,105430.0
3582," INDEPENDENT ARTISTS, WRITERS, AND PERFORMERS",2002,105500.0
3583, FARM SUPPLIES WHOLESALERS,2006,105535.42
3584, SCHIFFLI MACHINE EMBROIDERY,2006,105627.16999999998
3585, SHEEP FARMING,2006,105725.4
3586, MUSICAL INSTRUMENT MANUFACTURING,2005,105875.26999999997
3587, TOILET PREPARATION MANUFACTURING,2008,106455.34
3588, BEAUTY SALONS,2006,106573.0
3589, BLIND AND SHADE MANUFACTURING,2005,106685.86
3590, METAL SERVICE CENTERS AND OTHER METAL MERCHANT WHOLESALERS,2003,107057.41
3591," METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS",2002,107140.0
3592, BED-AND-BREAKFAST INNS,2007,107493.18
3593, SINGLE FAMILY HOUSING CONSTRUCTION,2009,107690.1
3594," SECONDARY SMELTING, REFINING, AND ALLOYING OF NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM)",2008,107793.0
3595, OTHER SPECTATOR SPORTS,2006,107877.19
3596, TOBACCO AND TOBACCO PRODUCT MERCHANT WHOLESALERS,2006,108000.0
3597, PETROCHEMICAL MANUFACTURING,2006,108007.0
3598, DRAFTING SERVICES,2003,108201.0
3599, COPPER FOUNDRIES (EXCEPT DIE-CASTING),2008,108302.3
3600, COMMUNITY FOOD SERVICES,2000,108326.41
3601, FLORISTS,2005,108353.51999999999
3602, FLORICULTURE PRODUCTION,2006,108403.76000000001
3603, GRAPHIC DESIGN SERVICES,2002,108561.0
3604, FERTILIZER (MIXING ONLY) MANUFACTURING,2005,108568.73
3605, GROUND OR TREATED MINERAL AND EARTH MANUFACTURING,2004,108745.21
3606, ALUMINA REFINING,2009,108757.66
3607, RICE MILLING,2003,108942.93
3608," FIBER CAN, TUBE, DRUM, AND SIMILAR PRODUCTS MANUFACTURING",2004,109293.31000000001
3609, RETAIL BAKERIES,2005,109381.84000000001
3610," MEDICAL, DENTAL, AND HOSPITAL EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS",2001,109655.0
3611, STATIONERY AND OFFICE SUPPLIES MERCHANT WHOLESALERS,2000,109992.0
3612, FERTILIZER (MIXING ONLY) MANUFACTURING,2008,110094.0
3613, GOAT FARMING,2006,110630.0
3614, CAR WASHES,2005,110941.0
3615, APICULTURE,2004,111056.8
3616, ALL OTHER GRAIN FARMING,2009,111471.08000000002
3617, OTHER NONCITRUS FRUIT FARMING,2004,111600.0
3618, NONFOLDING SANITARY FOOD CONTAINER MANUFACTURING,2008,111607.36
3619, NATURE PARKS AND OTHER SIMILAR INSTITUTIONS,2005,111949.4
3620, OILSEED (EXCEPT SOYBEAN) FARMING,2009,112041.53
3621, WASTE COLLECTION,2006,112098.0
3622," WOOD TELEVISION, RADIO, AND SEWING MACHINE CABINET MANUFACTURING",2004,112336.4
3623, BED-AND-BREAKFAST INNS,2009,112341.0
3624, DIE-CUT PAPER AND PAPERBOARD OFFICE SUPPLIES MANUFACTURING,2004,112572.11000000002
3625, INTERNET PUBLISHING AND BROADCASTING AND WEB SEARCH PORTALS,2006,112590.0
3626, COURTS,2006,112652.1
3627, CANE SUGAR REFINING,2007,112765.5
3628, LABOR UNIONS AND SIMILAR LABOR ORGANIZATIONS,2005,112800.58
3629, BED-AND-BREAKFAST INNS,2006,112850.55
3630, FARM MANAGEMENT SERVICES,2008,113158.23999999999
3631, ALUMINUM FOUNDRIES (EXCEPT DIE-CASTING),2009,113302.55999999998
3632," PRERECORDED COMPACT DISC (EXCEPT SOFTWARE), TAPE, AND RECORD REPRODUCING",2005,113340.89
3633, DRUGS AND DRUGGISTS' SUNDRIES WHOLESALERS,2003,113424.42
3634, CARBON PAPER AND INKED RIBBON MANUFACTURING,2002,113516.0
3635, MOTOR VEHICLE SUPPLIES AND NEW PARTS MERCHANT WHOLESALERS,2003,114063.76
3636, STATIONERY AND OFFICE SUPPLIES WHOLESALERS,2009,114779.68000000001
3637, SURFACE ACTIVE AGENT MANUFACTURING,2008,114979.86999999998
3638, METAL STAMPING,2003,115003.0
3639, DIRECT TITLE INSURANCE CARRIERS,2005,115430.72
3640, CRUSHED AND BROKEN GRANITE MINING AND QUARRYING,2008,116200.0
3641, ALL OTHER MISCELLANEOUS SCHOOLS AND INSTRUCTION,2001,116200.0
3642, METAL SERVICE CENTERS AND OFFICES,2004,116216.87
3643, OTHER INSURANCE FUNDS,2007,116277.43
3644," SCENIC AND SIGHTSEEING TRANSPORTATION, LAND",2004,116313.87
3645, PAYROLL SERVICES,2005,116605.8
3646, LIME MANUFACTURING,2008,116625.0
3647, OTHER GRANTMAKING AND GIVING SERVICES,2008,116690.0
3648, PAINT AND WALLPAPER STORES,2005,116733.06
3649," AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE",2004,116793.2
3650, BALL AND ROLLER BEARING MANUFACTURING,2004,116819.08
3651, OFFICES OF OPTOMETRISTS,2001,117000.0
3652, PORTFOLIO MANAGEMENT,2004,117290.0
3653, METAL HEAT TREATING,2008,117295.5
3654, VENDING MACHINE OPERATORS,2009,117765.6
3655, SPRING (HEAVY GAUGE) MANUFACTURING,2002,118080.0
3656, FOOD (HEALTH) SUPPLEMENT STORES,2008,118391.56000000001
3657, RENDERING AND MEAT BYPRODUCT PROCESSING,2002,118622.0
3658, ADMINISTRATION OF URBAN PLANNING AND COMMUNITY AND RURAL DEVELOPMENT,2005,118691.17
3659, OILSEED (EXCEPT SOYBEAN) FARMING,2003,118796.0
3660, OTHER ELECTRONIC PARTS AND EQUIPMENT MERCHANT WHOLESALERS,2001,118949.94
3661, INDUSTRIAL PATTERN MANUFACTURING,2005,119034.56
3662, TRUSS MANUFACTURING,2007,119072.13
3663, FLUID POWER CYLINDER AND ACTUATOR MANUFACTURING,2004,119372.0
3664, CORN FARMING,2007,119373.0
3665, HAY FARMING,2003,119465.0
3666, SOYBEAN FARMING,2004,119501.74
3667, MUSIC PUBLISHERS,2007,119680.0
3668, PREPRESS SERVICES,2005,120135.41
3669, HOG AND PIG FARMING,2009,120296.38
3670," PHOTOGRAPHY STUDIOS, PORTRAIT",2004,120550.0
3671, CHICKEN EGG PRODUCTION,2004,120627.29999999999
3672, PRIMARY ALUMINUM PRODUCTION,2005,121014.7
3673, SOUND RECORDING STUDIOS,2003,121338.0
3674, FAMILY CLOTHING STORES,2007,121738.24
3675," METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS",2005,121972.97
3676, FINFISH FARMING AND FISH HATCHERIES,2005,122065.95999999999
3677," BOOK, PERIODICAL, AND NEWSPAPER WHOLESALERS",2002,122266.98
3678, BURIAL CASKET MANUFACTURING,2003,122415.0
3679, OTHER PROFESSIONAL EQUIPMENT AND SUPPLIES WHOLESALERS,2003,122519.23
3680, WINDOW TREATMENT STORES,2004,122628.60999999999
3681, OTHER PERFORMING ARTS COMPANIES,2002,123001.0
3682," FIBER CAN, TUBE, DRUM, AND SIMILAR PRODUCTS MANUFACTURING",2005,123190.48999999999
3683, BEEF CATTLE RANCHING AND FARMING,2004,123462.0
3684, MECHANICAL POWER TRANSMISSION EQUIPMENT MANUFACTURING,2004,123886.64000000001
3685, SPICE AND EXTRACT MANUFACTURING,2008,124606.6
3686," GENERAL FREIGHT TRUCKING, LOCAL",2000,125000.0
3687, CONCRETE BLOCK AND BRICK MANUFACTURING,2001,125000.0
3688, CONCRETE PIPE MANUFACTURING,2000,125000.0
3689, MEN'S AND BOYS' CUT AND SEW APPAREL CONTRACTORS,2001,125000.0
3690, OTHER CONSTRUCTION MATERIAL MERCHANT WHOLESALERS,2000,125000.0
3691, WOOD WINDOW AND DOOR MANUFACTURING,2001,125000.0
3692," MOTORCYCLE, BICYCLE, AND PARTS MANUFACTURING",2000,125000.0
3693, PREFABRICATED WOOD BUILDING MANUFACTURING,2001,125000.0
3694, WOOD WINDOW AND DOOR MANUFACTURING,2003,125000.0
3695, UNLAMINATED PLASTICS FILM AND SHEET (EXCEPT PACKAGING) MANUFACTURING,2001,125000.0
3696, HEATING EQUIPMENT (EXCEPT WARM AIR FURNACES) MANUFACTURING,2001,125000.0
3697, FABRIC COATING MILLS,2001,125000.0
3698, DIRECTORY AND MAILING LIST PUBLISHERS,2001,125000.0
3699, MINING MACHINERY AND EQUIPMENT MANUFACTURING,2002,125000.0
3700, FOLDING PAPERBOARD BOX MANUFACTURING,2002,125000.0
3701, RECYCLABLE MATERIAL MERCHANT WHOLESALERS,2001,125000.0
3702, RELAY AND INDUSTRIAL CONTROL MANUFACTURING,2001,125000.0
3703, CERAMIC WALL AND FLOOR TILE MANUFACTURING,2001,125000.0
3704, CERAMIC WALL AND FLOOR TILE MANUFACTURING,2002,125000.0
3705, RUBBER AND PLASTICS FOOTWEAR MANUFACTURING,2000,125000.0
3706, HOME CENTERS,2001,125000.0
3707, BOAT DEALERS,2001,125000.0
3708, ALL OTHER GENERAL MERCHANDISE STORES,2001,125000.0
3709, PAINT AND WALLPAPER STORES,2001,125000.0
3710," ELECTRICAL APPARATUS AND EQUIPMENT, WIRING SUPPLIES, AND CONSTRUCTION MATERIAL WHOLESALERS",2000,125000.0
3711, TOILET PREPARATION MANUFACTURING,2001,125000.0
3712, INDUSTRIAL PATTERN MANUFACTURING,2001,125000.0
3713, DRUGS AND DRUGGISTS' SUNDRIES MERCHANT WHOLESALERS,2000,125000.0
3714, ENAMELED IRON AND METAL SANITARY WARE MANUFACTURING,2001,125000.0
3715, MORTGAGE AND NONMORTGAGE LOAN BROKERS,2000,125000.0
3716, TURBINE AND TURBINE GENERATOR SET UNITS MANUFACTURING,2001,125000.0
3717, HOME FURNISHING WHOLESALERS,2000,125000.0
3718, PLASTICS PLUMBING FIXTURE MANUFACTURING,2000,125000.0
3719," AUTOMATIC ENVIRONMENTAL CONTROL MANUFACTURING FOR RESIDENTIAL, COMMERCIAL, AND APPLIANCE USE",2001,125000.0
3720, CANVAS AND RELATED PRODUCT MILLS,2001,125000.0
3721, HOUSEHOLD REFRIGERATOR AND HOME FREEZER MANUFACTURING,2000,125000.0
3722, OTHER MISCELLANEOUS NONDURABLE GOODS MERCHANT WHOLESALERS,2002,125001.0
3723," ROPE, CORDAGE, AND TWINE MILLS",2002,125001.0
3724, SAW BLADE AND HANDSAW MANUFACTURING,2003,125002.0
3725, NARROW FABRIC MILLS,2000,125003.0
3726, ALUMINUM FOUNDRIES (EXCEPT DIE-CASTING),2006,125019.0
3727, RECORD PRODUCTION,2009,125060.64
3728, CONCRETE PIPE MANUFACTURING,2008,125093.13
3729, CUSTOM ARCHITECTURAL WOODWORK AND MILLWORK MANUFACTURING,2005,125130.36
3730, NONFERROUS FORGING,2005,125177.87
3731, LEATHER AND HIDE TANNING AND FINISHING,2006,125296.64
3732, HOME FURNISHING MERCHANT WHOLESALERS,2003,125478.0
3733, SPRING (HEAVY GAUGE) MANUFACTURING,2006,125913.2
3734, SECONDARY SMELTING AND ALLOYING OF ALUMINUM,2006,125925.5
3735, CONFECTIONERY AND NUT STORES,2006,125976.5
3736," PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",2004,126018.95999999999
3737," CROP HARVESTING, PRIMARILY BY MACHINE",2009,126242.2
3738, LAND SUBDIVISION AND LAND DEVELOPMENT,2008,126558.0
3739, PLUMBING FIXTURE FITTING AND TRIM MANUFACTURING,2000,126700.0
3740, BITUMINOUS COAL UNDERGROUND MINING,2005,126742.5
3741, FORMAL WEAR AND COSTUME RENTAL,2006,127453.3
3742, GLASS PRODUCT MANUFACTURING MADE OF PURCHASED GLASS,2003,127893.0
3743, HYDROELECTRIC POWER GENERATION,2003,127903.26
3744, FAMILY PLANNING CENTERS,2006,128100.0
3745, REAL ESTATE CREDIT,2006,128141.0
3746, CONSTRUCTION MACHINERY MANUFACTURING,2001,128217.0
3747, CONCRETE BLOCK AND BRICK MANUFACTURING,2005,128284.35
3748, COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,2005,129140.0
3749, ETHYL ALCOHOL MANUFACTURING,2006,129375.58000000002
3750, WEB SEARCH PORTALS,2004,129411.0
3751, INDUSTRIAL DESIGN SERVICES,2003,130000.0
3752, CERAMIC WALL AND FLOOR TILE MANUFACTURING,2004,130668.81000000001
3753, INTEGRATED RECORD PRODUCTION/DISTRIBUTION,2005,130695.36000000002
3754, GROUND OR TREATED MINERAL AND EARTH MANUFACTURING,2008,130773.4
3755, SHELLFISH FISHING,2005,131441.0
3756, DISTILLERIES,2005,131645.81
3757, UNCLASSIFIED ESTABLISHMENTS,2008,131646.0
3758, TILE AND TERRAZZO CONTRACTORS,2004,132190.87
3759, AUTOMOBILE MANUFACTURING,2002,132589.0
3760, POWDER METALLURGY PART MANUFACTURING,2002,132710.0
3761, WOOD KITCHEN CABINET AND COUNTERTOP MANUFACTURING,2004,132888.24
3762, MEN'S AND BOYS' NECKWEAR MANUFACTURING,2007,133007.0
3763, ADMINISTRATION OF URBAN PLANNING AND COMMUNITY AND RURAL DEVELOPMENT,2004,133197.7
3764, MARINAS,2002,133378.0
3765," FLOWER, NURSERY STOCK, AND FLORISTS' SUPPLIES MERCHANT WHOLESALERS",2006,133569.01
3766, RADIO STATIONS,2004,133677.11
3767, WINE AND DISTILLED ALCOHOLIC BEVERAGE MERCHANT WHOLESALERS,2009,133772.15999999997
3768," TRUST, FIDUCIARY, AND CUSTODY ACTIVITIES",2005,133946.0
3769, TRADEBINDING AND RELATED WORK,2004,134053.06999999998
3770, BOWLING CENTERS,2009,134172.43
3771, SURVEYING AND MAPPING (EXCEPT GEOPHYSICAL) SERVICES,2005,134332.16
3772, DEPARTMENT STORES (EXCEPT DISCOUNT DEPARTMENT STORES),2006,134642.3
3773, BEEF CATTLE RANCHING AND FARMING,2005,134673.21
3774, CREDIT UNIONS,2007,134858.0
3775, NEW HOUSING FOR-SALE BUILDERS,2005,134960.6
3776, JEWELRY (EXCEPT COSTUME) MANUFACTURING,2005,134963.66999999998
3777, MINERAL WOOL MANUFACTURING,2001,135000.0
3778, TRUSS MANUFACTURING,2009,135000.46
3779, APICULTURE,2007,135086.32
3780, LAMINATED ALUMINUM FOIL MANUFACTURING FOR FLEXIBLE PACKAGING USES,2007,135230.0
3781, PAPERBOARD MILLS,2003,135250.0
3782, ALL OTHER MISCELLANEOUS WASTE MANAGEMENT SERVICES,2001,135352.77000000002
3783, OTHER SNACK FOOD MANUFACTURING,2005,135406.99000000002
3784, SALES FINANCING,2008,135454.22
3785, POWER BOILER AND HEAT EXCHANGER MANUFACTURING,2003,135931.0
3786, STEEL WIRE DRAWING,2004,135960.43000000002
3787, OTHER GASOLINE STATIONS,2003,136099.6
3788, INDUSTRIAL SAND MINING,2008,136110.0
3789, POSTHARVEST CROP ACTIVITIES (EXCEPT COTTON GINNING),2007,136419.0
3790, INDUSTRIAL AND PERSONAL SERVICE PAPER MERCHANT WHOLESALERS,2004,136538.84
3791, NUCLEAR ELECTRIC POWER GENERATION,2009,136544.0
3792," KITCHEN UTENSIL, POT, AND PAN MANUFACTURING",2004,136579.8
3793, MORTGAGE AND NONMORTGAGE LOAN BROKERS,2005,136993.2
3794, REFRIGERATION EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS,2003,137290.0
3795, NITROGENOUS FERTILIZER MANUFACTURING,2006,137472.55
3796, ANIMAL (EXCEPT POULTRY) SLAUGHTERING,2000,137680.0
3797, MOTOR VEHICLE AIR-CONDITIONING MANUFACTURING,2004,138514.6
3798, SINGLE FAMILY HOUSING CONSTRUCTION,2001,138710.0
3799, USED MERCHANDISE STORES,2007,138711.45
3800, PROFESSIONAL EMPLOYER ORGANIZATIONS (FORMERLY EMPLOYEE LEASING SERVICES),2003,138727.0
3801, EMPLOYMENT PLACEMENT AGENCIES,2007,138900.0
3802, PLASTICS PLUMBING FIXTURE MANUFACTURING,2004,138908.94
3803," ELECTRICAL APPLIANCE, TELEVISION, AND RADIO SET WHOLESALERS",2004,138993.12
3804, PAGING,2003,139200.0
3805, OTHER PRESSED AND BLOWN GLASS AND GLASSWARE MANUFACTURING,2004,139545.0
3806," BROOM, BRUSH, AND MOP MANUFACTURING",2001,139700.0
3807, PRIVATE HOUSEHOLDS,2008,139848.0
3808, MEN'S AND BOYS' CUT AND SEW UNDERWEAR AND NIGHTWEAR MANUFACTURING,2004,139866.81
3809, ALL OTHER MISCELLANEOUS SCHOOLS AND INSTRUCTION,2000,140023.0
3810, OTHER KNIT FABRIC AND LACE MILLS,2004,140777.99
3811, FISH AND SEAFOOD MERCHANT WHOLESALERS,2005,140793.33
3812, DIRECT LIFE INSURANCE CARRIERS,2008,140993.3
3813, OTHER APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,2000,141355.02
3814," SPECIAL DIE AND TOOL, DIE SET, JIG, AND FIXTURE MANUFACTURING",2004,141630.05
3815, SHORT LINE RAILROADS,2009,142208.19
3816, MULTIFAMILY HOUSING CONSTRUCTION,2009,142586.66999999998
3817, ALL OTHER GRAIN FARMING,2006,142637.18
3818, OPHTHALMIC GOODS MANUFACTURING,2002,142729.5
3819, FOOD (HEALTH) SUPPLEMENT STORES,2009,142886.77
3820, FINE ARTS SCHOOLS,2006,143061.52000000002
3821, SILVERWARE AND HOLLOWWARE MANUFACTURING,2005,143272.40000000002
3822, BREWERIES,2009,143417.18
3823, PRIVATE HOUSEHOLDS,2005,143911.0
3824, SHORT LINE RAILROADS,2003,143916.25
3825, PRIVATE MAIL CENTERS,2000,144000.0
3826, OTHER VEGETABLE (EXCEPT POTATO) AND MELON FARMING,2004,144490.5
3827, FORMAL WEAR AND COSTUME RENTAL,2009,144586.8
3828, FINFISH FISHING,2006,144620.3
3829, SHIP BUILDING AND REPAIRING,2001,145060.39
3830, PASSENGER CAR LEASING,2002,145114.89
3831, CHARTER BUS INDUSTRY,2004,145205.19
3832, SUPPORT ACTIVITIES FOR NONMETALLIC MINERALS (EXCEPT FUELS),2005,145463.4
3833, COFFEE AND TEA MANUFACTURING,2004,145890.0
3834, ALL OTHER MISCELLANEOUS TEXTILE PRODUCT MILLS,2001,146001.0
3835, BURIAL CASKET MANUFACTURING,2009,146119.21999999997
3836, PLUMBING AND HEATING EQUIPMENT AND SUPPLIES (HYDRONICS) WHOLESALERS,2002,146249.0
3837, PAPERBOARD MILLS,2008,147053.4
3838, ICE CREAM AND FROZEN DESSERT MANUFACTURING,2008,147685.19
3839, WOOD KITCHEN CABINET AND COUNTERTOP MANUFACTURING,2005,147760.85
3840, SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES,2004,147834.56
3841," ROOFING, SIDING, AND SHEET METAL CONTRACTORS",2000,148000.0
3842, RETAIL BAKERIES,2008,148261.04
3843," TRUST, FIDUCIARY, AND CUSTODY ACTIVITIES",2007,148386.46
3844, POULTRY HATCHERIES,2007,148843.56999999998
3845, SURFACE ACTIVE AGENT MANUFACTURING,2005,149278.0
3846, ASSISTED LIVING FACILITIES FOR THE ELDERLY,2008,149560.0
3847, FLAT GLASS MANUFACTURING,2005,149747.45
3848, REFRIGERATED WAREHOUSING AND STORAGE,2004,149811.12
3849, HOUSEHOLD COOKING APPLIANCE MANUFACTURING,2003,150000.0
3850, LESSORS OF NONFINANCIAL INTANGIBLE ASSETS (EXCEPT COPYRIGHTED WORKS),2002,150000.0
3851, TOTALIZING FLUID METER AND COUNTING DEVICE MANUFACTURING,2000,150000.0
3852, CERAMIC WALL AND FLOOR TILE MANUFACTURING,2000,150000.0
3853, LEGISLATIVE BODIES,2003,150000.0
3854, STATIONERY AND OFFICE SUPPLIES WHOLESALERS,2003,150691.35
3855, FARM LABOR CONTRACTORS AND CREW LEADERS,2006,150946.47
3856, ALUMINUM FOUNDRIES (EXCEPT DIE-CASTING),2005,151316.96
3857, PORCELAIN ELECTRICAL SUPPLY MANUFACTURING,2008,151553.72
3858, OTHER SOCIAL ADVOCACY ORGANIZATIONS,2002,151835.0
3859," REGULATION, LICENSING, AND INSPECTION OF MISCELLANEOUS COMMERCIAL SECTORS",2004,152438.69
3860, WOMEN'S FOOTWEAR (EXCEPT ATHLETIC) MANUFACTURING,2005,152701.9
3861, PHOSPHATIC FERTILIZER MANUFACTURING,2007,152969.0
3862, OUTDOOR ADVERTISING,2004,153281.55000000002
3863, GROUND OR TREATED MINERAL AND EARTH MANUFACTURING,2003,153298.0
3864," LUMBER, PLYWOOD, MILLWORK, AND WOOD PANEL MERCHANT WHOLESALERS",2003,153356.3
3865, CELLULOSIC ORGANIC FIBER MANUFACTURING,2005,153369.0
3866, DOG AND CAT FOOD MANUFACTURING,2005,153400.44
3867," ELECTRICAL APPLIANCE, TELEVISION, AND RADIO SET WHOLESALERS",2007,154223.77000000002
3868, INDUSTRIAL AND COMMERCIAL FAN AND BLOWER MANUFACTURING,2004,154367.0
3869, MEAT MARKETS,2009,154443.6
3870, LUGGAGE AND LEATHER GOODS STORES,2006,154715.26
3871, LABOR UNIONS AND SIMILAR LABOR ORGANIZATIONS,2009,154813.09
3872, PLUMBING AND HEATING EQUIPMENT AND SUPPLIES (HYDRONICS) WHOLESALERS,2004,155158.21000000002
3873, OTHER ELECTRIC POWER GENERATION,2003,155216.0
3874, TEXTILE MACHINERY MANUFACTURING,2008,155557.8
3875, LAND SUBDIVISION AND LAND DEVELOPMENT,2005,156108.48
3876, ALL OTHER LEGAL SERVICES,2001,156946.82
3877, TOUR OPERATORS,2008,157388.0
3878, SOUND RECORDING STUDIOS,2006,157752.38
3879, USED MERCHANDISE STORES,2006,157870.0
3880, MOTOR VEHICLE TOWING,2002,159800.0
3881, SAWMILL AND WOODWORKING MACHINERY MANUFACTURING,2005,160091.16
3882, MEAT MARKETS,2004,160363.18
3883, PET AND PET SUPPLIES STORES,2008,160774.59
3884, WHEAT FARMING,2004,161901.05
3885, BRICK AND STRUCTURAL CLAY TILE MANUFACTURING,2009,161992.5
3886, POSTAL SERVICE,2003,162923.84
3887, RECONSTITUTED WOOD PRODUCT MANUFACTURING,2009,163032.23
3888, NATURE PARKS AND OTHER SIMILAR INSTITUTIONS,2008,163472.96
3889, FRESH AND FROZEN SEAFOOD PROCESSING,2005,163690.56
3890," GAME, TOY, AND CHILDREN'S VEHICLE MANUFACTURING",2004,163863.56999999998
3891, MUSICAL GROUPS AND ARTISTS,2005,164165.0
3892, SATELLITE TELECOMMUNICATIONS,2001,164678.0
3893, SNACK AND NONALCOHOLIC BEVERAGE BARS,2008,164963.63
3894, ELECTRIC HOUSEWARES AND HOUSEHOLD FAN MANUFACTURING,2004,165070.63
3895, HARDWARE WHOLESALERS,2006,165221.93
3896, FARM AND GARDEN MACHINERY AND EQUIPMENT WHOLESALERS,2004,165684.61000000002
3897, UNLAMINATED PLASTICS FILM AND SHEET (EXCEPT PACKAGING) MANUFACTURING,2008,165966.71000000002
3898, OTHER NONFERROUS FOUNDRIES (EXCEPT DIE-CASTING),2005,166210.22
3899, MOTOR VEHICLE METAL STAMPING,2006,166310.89
3900," ADMINISTRATION OF HUMAN RESOURCE PROGRAMS (EXCEPT EDUCATION, PUBLIC HEALTH, AND VETERANS' AFFAIRS PROGRAMS)",2008,167328.38999999998
3901, ALUMINUM DIE-CASTING FOUNDRIES,2007,167743.0
3902, STEAM AND AIR-CONDITIONING SUPPLY,2003,167875.0
3903, CARPENTRY CONTRACTORS,2000,168000.0
3904," SECONDARY SMELTING, REFINING, AND ALLOYING OF COPPER",2008,168149.7
3905, BUILDING EQUIPMENT AND OTHER MACHINERY INSTALLATION CONTRACTORS,2008,168511.38999999998
3906, FLUID POWER CYLINDER AND ACTUATOR MANUFACTURING,2005,168665.35
3907, ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,2001,168702.66999999998
3908," CAFETERIAS, GRILL BUFFETS, AND BUFFETS",2004,168730.0
3909, AUTOMATIC VENDING MACHINE MANUFACTURING,2005,168941.97999999998
3910," SCALE AND BALANCE MANUFACTURING (2007), SCALE AND BALANCE (EXCEPT LABORATORY) MANUFACTURING (2002)",2005,169551.06
3911, DRILLING OIL AND GAS WELLS,2008,169708.89
3912, OTHER DIRECT SELLING ESTABLISHMENTS,2003,169738.63
3913, POLICE PROTECTION,2002,170000.0
3914, SAVINGS INSTITUTIONS,2009,170151.44
3915, POULTRY HATCHERIES,2009,170441.62
3916, METAL SERVICE CENTERS AND OTHER METAL MERCHANT WHOLESALERS,2004,170720.84999999998
3917, GOLD ORE MINING,2009,170993.25
3918, RECONSTITUTED WOOD PRODUCT MANUFACTURING,2007,171501.0
3919, SHOE STORES,2008,171722.32
3920, CONTINUING CARE RETIREMENT COMMUNITIES,2001,172309.0
3921, USED CAR DEALERS,2008,172549.5
3922, CABLE NETWORKS,2008,172686.68
3923, SAWMILL AND WOODWORKING MACHINERY MANUFACTURING,2008,172722.93000000002
3924, RECYCLABLE MATERIAL WHOLESALERS,2000,172774.28
3925, CONSUMER ELECTRONICS AND APPLIANCES RENTAL,2004,172959.57
